business id,stars
nE2kdBZjOO07j8uw8ESmbg,2
0E4I4sEa7l89AdnDF-wjLg,4
UbmWUWX_Or7u_w0hGfHUbQ,3
nnGz8rtRPD-ah7mTNCm3Xw,1
DZkVWxknDUuWX0-wmtGhQw,2
OWV_iMIEpTIDLXTPhfFSDw,3
woJ0p5-_bc1BCezm16qtZQ,1
weKwYS8DX9AWRsZkPm16BA,5
Z47kPgBvVit8HtyyDiw59g,5
j4yy849UTOiLe7VVnBCwnQ,2
6VWmXeUDmMvVhb8zqWti-w,5
FSTnet5qh_Tmxu1GtTk3LA,4
#NAME?,4
UVVjnJ67fm9EbNPFK5ZgRQ,5
3P1dBNauEwkToURbq_I0Dw,5
VTq6g0XGokIS9TPLwHO-hg,1
Ch_GzvcAuflif6spKMhvJA,4
0cpLF0LFQHHRFNlL0iy_Aw,3
ujsqYa1yxduuB4wc0ASjMQ,5
uNsMn44UOp58l62_Jj8bmQ,4
tOd8COWGEVQrDT56nqAsPw,5
YO0wmR-mgb_2dNCSyZFoaQ,1
Rgmy8WQEaBMCd4BMdl0SIQ,1
I3sX8RkyXf53dCVzADs6hg,5
Hc7tSaIHva8WLyBlPDsEjg,3
baIT89GubjGJV1mpn82Eeg,5
8CNNs7jFv0yVptAvnga4xQ,5
WI1xBMN_rEaVPOL9Ad2gpQ,5
GJ_bXUPv672YwNg4TneJog,3
MQLnw9COMm2wOvjKI9Qn5A,5
Tl0_JsPz8B3I-opvSZXRGg,5
bysPjs8xmBLc6yu8CZwJDg,3
z71IqTCbQW7uzw2H2T1QrA,3
6Vyp-9i1jzwK_bvisuPJpQ,4
LWDWVUJnwSUyDWOmgW1rqQ,4
8JtnbHflEazfcLPd9ZjhnA,5
O4TYqnhpXpyrgJBkucaeaw,1
065c76tt1dXBNmoGBymUgQ,4
oh-aOlWk7zIPFmxmFMoRdg,1
jqv3JbLv6K9Sgukf5fijOw,4
abO4gvGKB0aVjsrXHlgeFg,5
kzuQsq0KPWLeKFtnLXXyHg,4
5Nc5TH0eaookGYKZiwpfPw,2
kWbCj-QDpzV2MieHMrEICw,4
zfOum9_rEhaLAqoAV3nYaQ,2
9TvAsXDbpqtK2re5PzrUlg,4
AT_xDv2Lm5K7VtER1fp-SA,5
FA-FJyVkMsgsLsoQWe4QFg,5
ml6ywXGUjw0fVyqq7UEaYg,1
wlZ3ybXuoe3io2yuOE00rA,1
XUu0kQThRtv4iXysUOEdtQ,3
zrqeLHgpWke31dQZReit7w,4
jpOLEg5CrGrLNn5pMhWzmg,1
98zrbyncBdGRXQngWmSjOA,2
jxV-rtwx1GtpMlMV6d7D4Q,4
JlEy8FH6123SJBoNwG235g,5
c7JlBHz9fVz1OSdJUwg5Jw,2
nzUvzv8fOuEioaOlL1G2uw,1
HaezrlAFPdhQlV2VCUnz7g,3
aDdRJfw76fLSWV2C09FLTw,4
5n2dA_QqO4c_7pSK0Of6AQ,1
8QmYK1h-K_Km42BCNd-hJw,3
sWucpMb_MDdqAthWFFisow,5
AZa8IcKIZM_rmFF6AREb6g,5
Orgm9nmcClxnAUva4nOKyA,4
YFP7BEkWcwQdgSeZie7wYg,5
TlHXg_aB86ZHJiczhFqoAA,1
s2I_Ni76bjJNK9yG60iD-Q,4
DdlJsYusOm6iudcm77CPxA,1
H_DDpVqMjkJmwceBM5CcYQ,1
TyZnv8aX1OJfBKoyuYgZLQ,2
5XKxB6P4cC4K0arn57VBrg,5
NpozCEWra9PkYtxCtCPr6Q,4
cVXLy8X0RCFKR5L1GvorSw,5
wPUHSa0nVxADt2gFsqnn4w,5
1Hc_D0QLNvHITUiT4WIQ5A,4
tMkLVD60GqCgQ392GWPHIA,4
Xm9n7aCUnVG9xtrYRcKiZg,1
tZ-h-gFhIWnrC4TR_N9K_Q,4
oL_fYqSHG63vR0TBMyoo_A,1
ocBcfqDqY7KMib-lRx2wng,5
E5QnL0GfQ7aAbXGAbMd1eQ,2
R8ior7Wkm44dBRlFIhUVsg,4
pyNOVyU10kXgD21nVf7nnQ,5
SILSPO3t7JEMJvDjDPTOag,5
Jy6ru0Hz-9Yc5v006-YmUQ,5
e5aGs8CBg3wG1DSFm2asdw,5
eKxr0FVXo4KDCGMFfQtqfg,2
hmUkDAjKxB1et3hVjhw9jg,4
_8Hf6ELEXmh60twBSqNL-g,5
le1qCRgM-wtKvfeKClbnHQ,3
s-9EOPYZ_M24pB8zjSnFUw,4
nJZK82jCm45_cJflW_pMKw,2
ZJJ-mNKfjeSsCqPdZJ8bBw,3
QlIW78umKyE5d0BLpPh1-w,5
_YoPC6DmYegxbPiKIoAKoA,3
ig8HTfHUoXDxmZSV4-73JQ,5
TkJasaS8KVqPdcQRZdrdMw,5
aLdMqYoHqc77JjOybdPX-A,4
GBuB1uV9NRrtaLxZoVhi7w,5
7LURynIRYeS7jcfadeRASg,4
pIB-Js9drl27qrrSjKK_eA,4
YK5eFV8uS1bCmp8GeiQ-Qg,3
7IEQBmoEe7ne20rp5Aup-w,4
yL5GO4EPCpc97xJAOOv-4w,4
RJSFI7mxGnkIIKiJCufLkg,4
l78Nm7Le973hIrhWmunJFA,5
SEdXR0L_scerP_18ZMyrzQ,1
WTbT0t3BDM_3FYSh2aowgA,5
1r9lpt5r9l4uJxLLyt6QBw,1
-0tgMGl7D9B10YjSN2ujLA,3
9S1zH0IzyETk3qQej_aofw,3
U4w80qGQ4NAWxUu6sc0vdg,5
SgEeVAVCVpDKvGem7g8fEQ,5
tgFQN5Jo4T_70m6mS8i_Ag,5
hW415oE-XnvZSf-EqViKWw,3
wlUiXdH1Cfj4do5kNxrOtw,5
K0FtmxCgqJEbDNCyXyMX_w,5
dzHTxQL28NqYfqsB4w0mMg,3
_0HLX5y6sub38o5x0i4y1Q,1
jszf_0R2evLHLxI-xiobuw,1
lpD3xIYuVaQA8xRSlKwn-Q,4
OAMF8Dlk8OwfGG_1HP2ZRw,4
3MmNFU-6po5M4hKRnQZusw,2
UWXzGE8Dl-4oi1B8xq4BLw,1
LI2gZ017EM3_5gy8Z1QR9w,5
huMKC8Yns_l9kuyjjhx-dA,4
a19a59qthJCAGBVGozRvmw,3
LtP82tsCktm9F6U7RWwFKg,1
zphdECSP076V5-43O0aGvg,2
YdxdvZwt1FddrGQ0Pu5CxQ,5
Wrpf3g5EUyuWbf-ey9aQ_A,1
gbDZhohLAOL1ufdVWHMTxQ,4
pA3ltu4j31uatVu0_Gu1PQ,3
E6DmUAHfSRCEakvknot-zA,5
Kws-gPJjF4RxLxJE_2BjKQ,5
RO32EAy8IfnWAm04vCPmzA,5
snuVqHL3RFcSZIM6OF9BNQ,3
nozYAoGZi0xtElvHZ-PWMg,2
A4uc3-zbHowQeR_u-7VNOw,3
ykNLkmfJqaF9sAWDJiQwLw,4
NkezWNdhaHqD7ZMGPQuXxw,5
Uu-B8Dq4TEtJtqR9xe2NYQ,4
Oh55bhohxLKZu2nsHRqNiQ,5
H5poGfDHCDMip7VYi7u8Rg,4
pa7UR7sUPYlxkUWZnA1-0A,3
MtjOk7u7sp3yWyzscAIG4Q,4
JL7ixh7_RGGRunHm9_ebJw,5
cvt-gFhvW62DBwXX85hjOQ,1
hjo4IYguwprIJ16A8lV75A,5
k4qjWG2PdH_gUGcDEbhZFg,3
aAg9jqanFpexDTi9NJ1nCQ,5
woeN9aLmohpUYu4NSn7IDg,1
utC9M5BetVY6GECRyZeLEw,5
PpvcuZ95QsaClvsTjdwFRw,4
WiEXcZkO0dYfEjesN9SRsQ,4
uGwwPkw2AEvKkVHiSufhzQ,4
K49pYZl4MBJf2UuDrx19Vw,3
XzbKe4I0dfKAFt9LSLX3xw,4
2fJVAT48V_eBf-vTjEOK_g,4
A7IQT6RYVSWkvEAbiLCdtQ,5
TUfb2lH2nwKqu_IyM8wA-A,4
IarLBVbjB_rLDdZeCg-ydg,2
BATsNgvvNVbw7_Re1qoq4w,2
K0Odlnc5zKdDPwHwvQvEAA,5
OGg60MuC7fTlPaepWqB4bg,3
p9aNuvYCBS6ieqAQyufD0Q,5
odYdARplahqW4XbXU4drKg,5
GzHhdq5fZbFLhbWRYMCDcw,4
kpJinFc_7yTK9v7iYhLxqw,1
Y3dsH1C7COn3mNB_3ocjVQ,4
MDInVOKvIetk_OIpKd2Ofw,4
e5maG90XWT2pYqkfbxIdIQ,2
bHGxQS3wfX93sMFOuR6xDw,1
qw6gr0f7yIuG5WCcYLQBSA,5
MrG4eh1ew5kMbOZ1cRQiCg,5
ssl5CKazf0FQdY4Wo_lhow,4
OZ5uPP9KdqKvP4ZYWcFYZQ,4
QVeAZXzl9i7mdMcxI5DVfw,1
bzUSbd9YLoK3egnTkXFd1Q,2
HBRft613TiIfgBpwI9iZsQ,3
BgQ5ob0QiZfO5YbgI7VyFw,5
BvARTl3t-aztQ9HPKc9xGQ,5
6tR7FLJkwlDspVxsfrMulQ,3
TQg3tu8U3x8OaC2R4KKh7g,4
i7WdEjPrZkzo7whKd-PufQ,1
cCs3htWDX96cutl2siKfoQ,4
Y3wCZIntMd27fXiMnJYicQ,1
FgdglZsn9jkkiuTIPOgaOw,5
tMtMyryQBDWjm6P0zvBeXQ,3
E8xez_0iwqV88w5NKxeK3A,2
OKK5OAWQaJ0Rz56pT5TcjA,4
0J-QM0fIxBNNiSK_n19y9g,5
UFasbkbT9-U7M4Qh6bD2cw,1
NB50l6eae-PtSXqdXVk6kg,4
en2o4Y4kdDHIDc5P82EXBw,4
fTtkz2RhWNAp6jKiIzXf_A,5
ARFcbubMpK34AU4t49PSxA,4
akuwT08x4nnjG9yfFcJ-GQ,2
a192hdM0_UVCYLwPJv1Qwg,2
XBbuCmvFnfFd8JdQz4IvqQ,5
KRgTdfs4oVFUcATMfAoR4A,5
9UX9_Vec2gxrrHvBjdzXgQ,1
zXjA4Jms2jCAP09EO7Ghfg,5
pTCyou_1EKkm1MUeejFLag,1
hlDcfzRGfmSmL5LpYcRqKA,4
YAMdyxDfbH8AEo4M09DO9A,5
php_sWMWyXs7Qi5UyTUrLg,5
RB_nmlTMCS2M06c6wz4ANg,1
D5oYTE-sbkV2wurOWOGzjQ,3
QO9Mp7ofwTgkyg8wJ-50-A,4
e41TP5cXZqSrz50xCBJqZw,3
QWWg3mbz1VkBjfPr0gLRsQ,5
iEEiRQjRct417O--f6QqZg,2
ELMs0cF4uOYh7ome4EE9Rw,4
fuW-VCynECpKukrm-9nxdg,5
LKOo9nZKMI6WPzSa7wMvOg,4
woXsHjEI-n5MF_dob1CMcA,5
ANbBHDf1PZp5bQCkEa8YsQ,2
78nM8ex3OgAyGIxsx8awCQ,4
23UVKSgPGtzzFmQqKRhU6A,4
aEa3J0PV04CHoVBSGtQm-g,5
d7AtQMYDUh40DeJinidFNQ,2
LnRn6ECHdqTeoFF0c8FKYw,4
oxx6LBeBMr3xLkj3jq6rFw,5
OJCJ2WMuLJADpYsE0Pi5Yg,1
5UNKDcEJC1FziV7uBczzfA,5
hiMdQmnVXgp7DTCCj3pwdA,5
wJ4lFz3o1HGJ4wNCCsQTQQ,4
WETHRoXB2IbixndSlOktJA,5
9Z2k1hsQgM7bjWtJgD1lbA,4
ycOoopjieoy3nxq0iRP8hQ,2
1yiJeVUAatNuXMOXOcktgA,4
2nA4h0eKKOKKTN2HSzKeuQ,5
Cn-3QY2-FHPL73VbZTfGag,1
swKNEf44cc_90GnM4ULm8w,4
bzy0JfNunYNyH8CYDUFpOA,3
H2ljOK6pDHJ-iQzHkijW0w,3
PKNzQKJrl5328yWidZbzpw,1
_l3nxDFpmLUMxCQrz1LfBQ,5
R0QSO4UJaOJ4JzRLTi4uPw,2
etiXHEc6OYEyUTU3orIz6g,5
HUTDbniG4URIGfkP8e_cfA,3
GVPEk8fvR7_46_5lYch_4A,4
#NAME?,4
TofYqDI2wv8Fki-LV9LrNA,1
ZMHejhR3yoFzR-RSJmxwgw,5
AnooUWnq68nDpMjXf2n4_g,3
J73YHN9LgV7FNYRn7n2NjQ,1
LRLc0c1pQwa9VSG7EpZRtg,5
4SWvg1C5AOryih9WZFXpQg,3
0InA3Ffj8MxyQV9hgsyYcQ,4
AFRRVqDrtlauEGFSWBncnw,5
joCTjsILsL_gz4JP1xqT8g,5
TUD3RUtNdKYh2UyQuYdR2A,5
Jzvtz6ovMQ_CVEJpIuGwFQ,1
nv-w-aL2Jn9TRJAH0mMz1w,4
sro9D0YFB-FJyRVLQls1QA,3
OSepIuoBSlhTOmjUpa13xQ,4
9kk7eaffUzXwh-KLmKLxzw,4
RKtbtlOEpBdT-i5vqeIMsw,4
K0MfmK34JuCO0kn9tdeSpA,3
JrD90K-V1tfPWbWjPgSXmA,4
viuM2vdATRCxI-wqlBHytA,2
k0Mg5uqGkJ8Jp6YNkXsFJw,5
v6M9VKK-DrjVikcopjaZlA,1
7hDLmP8WRdIpb5Bqzv1nwQ,1
n_bJq-tCY0TZVhNJBuLHMg,2
t1Qr_GJxH9LU_niJZj9z7A,1
J-IOo6HR73wq7B_nz2rnFA,5
N-fJfsjeZy5FI-_8NfnOhQ,5
LJEoHxM8wow4nSaObqXzSg,3
JsGswUxAFK4uRht2UL62UA,1
jR_p2I8h6w5lpf6GWk9Dzg,4
aaOA7sjQsxSenpCmImDD0Q,5
exC8Y8J0zst4aVLPT0IAqA,1
fHo_ycJ1OQ_H7DyctJhr6A,5
DYi6jJYhK3kTfaYn81tORQ,5
jaL7lPO6YOrH8YdqoWg3Kw,3
W7gGZgcgzv-LFvk-s5csXg,4
EYBA2MQUm1xkWRfo1rXaQw,5
RypJ1Rhq7Y8GFdP5UFbzUg,5
hIgGkG1JnHX4xmVuOgegDw,4
pqOn3CAS8IfeBa-ZfuH7Sg,1
xG2CZsFYltW4Nhh4Oj6RvQ,1
w9IDJZeQhTQuBSTEu4nheA,2
NWShdXN1oAc3Kp30YthUGg,5
wU9fTraUaR_BVZl6DCn9MA,5
Ket95P-dPSo__2bnaSmGow,4
JanY8Hul_3AENTaIImdM6w,4
Ztv0CWB2e3kNwfJvSGyoNA,5
0DCRyiF8BoyXZOoStIdtAw,5
X-_KD0nInfFQYa7MPZE3cQ,5
JethT5yt9ju6MGK8-N3oPg,5
my-7Vuyb0_e-ciCjtacOIA,2
_oso_F3XAy5SYtbYg7Jf0Q,4
RQRwgUDWEXyJVmGAgpdsUQ,4
GPFfDayKFotxiSxf0T3FBA,2
Dz5NDfPpXcID1qJbEfre4g,5
mUAEn4Ud0PN-Dv446vhfSg,5
8ALSiH-XAaKIxpGXJfVtQA,5
zaw43jYgK4BGuTaYn37qMg,4
6ePIcpdY9q9ghNS0nunGhA,1
_BVsHMWSF83bxakE9eTmhw,5
XHviODj3T9hesQPDGdPE1g,4
kB1QyyvpQ5kgtIw1sYDfkQ,2
q1EJ1BT_xoorCoWarXiwuw,1
oH96Dd6e7oeGNwWAE-baUA,5
mOFCSkPUPKjISMDhvz02HQ,3
8iVd6gMWKGGU9SL55B4vjg,5
nXlKHnArL3_vugmnytsEYQ,4
dF11zSNDXbq6DBchUvqgZQ,1
zXFt7RPkLRigoERIuBNEsg,5
ZvP1ig8BbDXKIQzwuOwLCA,2
kGmntPru09mK3w8uD8oI8g,3
_PqjgWRAOWh2QiaM0ajs1w,3
L3ib0jiEGTXToq1Puc7Vqw,4
9rvHyIYuQdVbqglQ9EYZQQ,5
_Wcp-JfSzhjplX0J1Q_5OA,5
713qzYFUK00yxwRyxsPt7Q,2
PKe8Y8BfWdkj82fICEVqiQ,4
aoD4WdDTiGzRIu8vV98kiA,3
XKvxBdAY4M2OFTQs4aldhg,3
lBNPDcSvmUbq7W69HvmRTA,1
v3kXkK9ga8jfgetr0Hb5Eg,1
avos1rGg2AqfC72Gl5zS7w,4
muD5-YKII_qOTRpbRWuOHA,2
AyuE2AyyKSZj97SNLAHM9w,1
3kGgPRqWOtOdrUMSKKxnhg,2
WOAR-SoOlsGO1-mtxV8WzQ,5
eoGAZLu8HQXxCNJC86uPcQ,5
dcT4gXG-lY7xlaU_YPaZTw,2
w4NZyqodkRbx6mFVmCAewQ,5
G7LYpILnHveyvbg3sJePPw,5
0x16SQbcJ7wDTPLu49z2IA,5
aapwKXeDH_hsjthI13DI0w,4
LuxAYSafulewOAB6AGZBSw,3
H-gllDEH0DHqE-HmzdHtKg,5
5VXxZIMgoKRWbNa6x9kMfw,5
zc1sur_MxkKkD6P8gYXQbg,5
YyY4DFr-OFtpN2ThrLHTAQ,2
HqXL4eRPuMkeBVmSuDm_HQ,3
iWGO0_z8Rdwd3ZViapwRhg,1
ylIn3v_6SI7OBGRFxsTyDg,3
7phGRr7Z36IrET7zDKD3Pg,5
7fSE99-qeIVXpkbNkheeHg,3
_MVSmAYSl4RkgXBg5e8JaQ,3
qjO0FtFXalKSVZLVq-XewQ,5
ri2oTIqmqMB6XOwvM2pDuQ,3
ubLmjjFNVUCtQqI-DiIgZw,3
jovAV03BKKo4rGBNX0hrUw,3
MdS6EHt2RZFpn9fQXZc9Ig,4
Ca2adKUeRpDxV4YxWaUtew,5
CkDonyHqcSw9b-mXgNc4TA,2
dOY82bbDSkX-_IFElS8A6A,5
FGu_PeH91V6Pi22qEapJSQ,1
eqQnIjAAhOUuHqK6gTWRXw,4
RMEYQsiGJaol3sxufqwnnw,1
sjO0HUb3VdYGQdHxrTnKUw,3
oqw4S8STSD17Zik8qXxp5w,5
HE84kK5u4vb9s9eNkj4LmA,2
hmAnDlbxTbSPv8MIw1yvkA,4
twR0a7zh2SAgogNMXk4B0w,3
fzHBvd0HZm1yB3UIMqZ3bA,4
pkeIqsI-y7OGLE1a6Yxkgg,4
5CtxJzh1dVC6AkWPzGvW2g,5
B7gNeADVCoDlDyHhda9AyA,5
QSM3w1AAdFDQXGE26vNsZA,1
sUBZwQvmAOAHsbzW_0fOiA,5
cInYKKK7p9y1FokuKClNtw,4
YufWhkZQPC6As55MuXTU8g,5
5PM5THfRcUcljcKRWozeOg,1
GD0XvS6HlCuDjtCDWiLkVQ,3
JU9Djcynyj3ad3Djg-UHDg,4
HqerocZHKSRFD8NTrIkbaw,5
2v3uI97JPebCDaTNy8jdwg,4
ypo9QPXXTkpxzx8jGsxriA,5
3Uu92zZVhtV4GVIMS74-7g,5
k6ZwRNpArybjrv_dN6WpQg,2
UWCTp_AJ2jnCNy37c05I1Q,5
8jWuRoHUFCXPdGVIYHTg5g,1
VE3NgbHU7cZUvQm90tJS6g,4
dgiHRAOtyfa6Z5dO_4qh6A,2
AdPuYsduU1o1FAqlDwh8Dw,2
LWqhTRCZW7amUTa_JYHtQA,2
Eji0iZbtX5cU5-VtXkttQg,4
x726rS4t2doGBFIT-AGwwA,1
AUes4OUyO4moaB6WPi88cA,2
VPSgUyHuxUXhYTcPgGjiDA,4
VveJgvCshJios_o-zwKJIw,1
mVFHlgA3DAXh6FcO4nI6aA,4
ixfpsy7M6vLAe0Xf-EWH4g,4
caBiQN3OwW4P3hfUFm2vQw,5
zgQHtqX0gqMw1nlBZl2VnQ,1
rJaGC8rSBo5EvisVCUJqqg,4
uoQXj3BpxKsWyeO7mmcbPw,5
eFos_qY9NM_zRdtKmN8fKA,4
twqDp5T5eXXt6ZipLvECRw,4
HM8zaHcswoJWqIsePnxW7A,1
ZdaZwXC0FByDY3EwNELphw,4
KYOotcX5vXfCaU9rSRsYmw,1
Hq86WlkF7bdQlaGe_p5fHA,3
pytvLlBqa4LBBMBOCInLuQ,4
uDb1lOfDhl_VLmAbYvp-vQ,3
FsJs9mpp99xCWJuGMpo-SA,3
oCsMUWF8gudHBE4lga0Bpw,5
AlwKuzyrrxlZ04ktebwmcA,1
JKDuPY9hPajOVQZpKPCzpA,1
Kz7xk9J3YltU-ubNSqm8Tg,1
FGaaHr_krwaPGlD0mHPe4Q,3
sA_CAFTrAn5g7-7DE2xMNw,1
oLbHJ_qJh78Kw4fhUw1HGg,5
2BFHItMhYjJzuWA4jIdlQw,5
MPHTTk4kA_qOHholB53H5w,1
CucyObcVxgqte8dH8nLopA,4
4O8fzz9F-XEsQ-gTMgkiyQ,4
_AKdBFzkl7GY-daxUCCbVA,1
I-2cQWZZSQ0_U-0Aa4PRLg,5
9MA7T15gbbcmKz43r_Ad0g,5
#NAME?,1
zuEJKjSkX-4qw8MlEcI0Xg,4
XFdplSpbYJ19Zq61sjf4Yw,5
5BIikD_FpW-k8QJsxeQhZA,3
AtxsOItCn8Ey5daq7TjzSA,1
HWK8falw7ECHf-ClY13xVg,5
I_SW8XCxWtwUfC1ow6QLrw,5
KwNuZOxKw3uQ55EssamEWQ,4
wXRhRfnXaV_icpT5P8r9pg,1
GilIp96ZEsF4prlDPducog,4
MmQsPiVSN08WtmlsC_ZSVA,5
Q_fvIdn5mGAyyJKniY1F7Q,2
Il6PvYFjolMt-6wahwarkA,5
PU2TzwNhcLbgC6HvHBLM6g,1
VkwCZbDXuI1PlWu0rrwEgw,3
fH7CzesCvXKE7iOBL8_KzQ,5
52M-iwLEc185itv2BiuKmA,2
tEZPHzECrTUVWr07RcKpTw,3
zgAecXWgPlkthxKPR6Dtcg,5
QCyDprsl1hgTKhnLPJ2m3w,3
jgdeVTIWutn984Mj6alY5w,5
l7w26E2L1WQ_iD426tKcnQ,5
ZZQNSVRJ_6ZSdl89MC_eMA,4
najSbqrWWWJkifOgDeUZGQ,1
cw9Vp_nxdgH5KzYuu1AC2Q,3
RncIql4WBvbJBMed8x3F_A,4
qQMvHvHnVIEHaOSxTEIu9A,2
nrwKiDMr4odCkjx78e5IfQ,5
8RkWAGdxS1cxQfufRc3rVQ,4
KV9kL8c3C-ELO_IL4zaHOQ,3
a8fDCWlW8dRWb0QEf2vtAA,4
9IPhtuW8DfntzvTc81kthg,1
FoWw3bHdIoXfPHB_miXtjQ,3
Ma7FGiFyKPVG7DzD8dLVVw,5
L4v7-i9PIOXr7hSyNIAzcg,4
5zjYrtSK1NdVoWNmo96rYA,1
_YzvyyudPRtIZkWE1Jmt_g,4
wTMuxPmQtSALOoQiNq6dnw,1
Chv2JIBZ4nxz19u9A5BZ8w,4
7tztNiPDsiJBWDd1CtY1SQ,5
prdA1r8XP03oD-PYvZJ5AA,1
lHdfE_CktUMW_UfxmcUb5Q,5
eJ-bDf7E1ph07vF7WbF8dA,5
cgXYyoruIaJgAQfnqRLXmw,5
eaKTE4Yo1dCxI9VLIY6HFg,1
a39B-BfbCipNkNH7vwCfug,5
rXKzE4Iraz7vGWovWW-aBA,4
ESfsx53IbXxAfML8sTEe_w,5
Iy-PWtUd7mxSQutEcr5x7A,5
_rZyr1lrIoBaz65XiDPP6A,5
txsL_YPn8-JtpkYjtXq9mQ,1
x-OzusjjKayXXFII0bmnOw,4
Q_ZqXNa5I753FOkA28R82Q,2
tYdVqMv76L6UykoHSOE8Cw,2
jzRpawkcwmTmY9udyoyz2g,1
ER6zbge2wupQMfGkzInXcg,1
Yv4P4qUwd7F-qQ4Y4eD1JQ,5
sf3kp0H13jZYEmS1A8Etcw,5
LVnqISmynSQ8EhFjl-VjDA,5
GUyrT0FO-YBAmvGNH0653w,5
Z6YqYSZpgCbj1SBThBqszw,5
Xz14uC3II_YWsmZhwuJ9Bw,5
JVCLKrdBu9AG5ituSTa-4Q,5
Gv2EsnNrnS5cfx3SaEgP_A,3
G8yK38PuRB6H9c0M0gJedg,3
MTQot6uazWb2SV3WABa20Q,1
mI0lAgNkO9gQSQkEFsuA1A,4
MHxce6ztMkbYHR8z3Z1q3g,2
HFikJM7Dhksg-5FpxdxPuQ,5
I8rveLd-dl81u6c8YqAxmw,4
oXr-wAuiMpxdltTbFz0T7g,1
2DIQm_EDH7d422g6HxoTDA,2
WWyiaVsJusbRRdpTP5gomQ,4
Y0E0MsmJagLlyiSUn9uv-w,2
VKSQmqWfEJF_mD_aivnv1w,5
bGAweH0aQRfqNx59BIAOaA,3
qA4MWdUmaXYkrZ223cFfFA,3
mi6hfuuXCjY_Q5886BOZfw,5
F8M0IukXQqR50IRyocRQbg,5
fl-K_oLD_I5J6h-gLL7FkQ,2
OgIC-LEnB_zHZuzlZkvzIw,2
SAYba72hNAaohnBN1f__aA,2
zW2Nzu38bB5nlOhhim-O5A,4
_k3XE4g9o6P2ImU9VY28WA,5
NfIqgh7zrXLh39mRpZO0RQ,5
KjjNv4YFzBFnsBh2ncH1Iw,5
ZoCCW3R_LEAzktU0rMbX8w,5
QOlpCzJnVdcnxAmuIwdtEQ,5
HPX1pRtWInt_UVtfld-zsQ,4
kSSARMUkhcv5J6PmdkXcaQ,1
ol-aOSZbIh46Uy3tKjciaA,5
lF3hZ9Drs493MPtji2AqIA,2
Boi7HhPdmbJV3S6_l6qFsA,3
v_x5slUHsD57a_axfJC25w,1
Se-co1eXBho5A4YwMfKMIQ,1
8LUKD_9rkJoUIIuT9uiDbA,5
uzAQ_-HefBY2Pe-zrLXskw,3
7UCj5fj-aETTn3johW1LRw,4
2Xi3aAdeROk6wVzcJ9wLag,3
XZ6cTNYjdO0MzqLqT9EMyw,4
_baq5LloRpwIxKLaRLOA1g,2
edYUZEEP-u3-VpA1v5n_ug,3
J-mBuc0_tcyNWdLG0H6zgg,1
0Z4kxalPa_aGEk1qwoLwPQ,5
AauHQkxZlGHWW4LhugYHxQ,2
e_P0OHb-ly0vrWWWFV490g,3
cw0wVQxImxix2GoChgIYNQ,5
ayvdoDcFZg9a9sQqN7VPhQ,3
ICqeMnKHCj1LDboz8nyWnQ,4
6tTv835MSguUBDpDtVRvMA,5
8rIDfnWHSo-K0Xb9Y1gjrA,5
5O1l8b23r6GIIr2ZHy6nkg,4
pPhuVbly0ZjyrhIhFazANA,5
9HKRWuLuWdDkU1gyaiVbAg,5
Ir_QIzs-4o9ElOtiGuxJrw,3
xGFJ_Uutj9iaH8LupRvF6A,4
yS4H1eQBtWLmYlkTKVL6hg,3
4iuAQDvd9O4BkTrGG9BuTw,1
EHcmC0Tiqy4ydxXS646UJw,2
byafWJLVVthEUVo0nXtRsg,1
zLsgXEuw0jaiQgZmLWUtFA,5
q7O9lH4PaBZj3FTIhRYnkQ,3
9vXJXydGeJHLdhRohfd59w,2
PtQsrkpKmRBVRmWjax6eKQ,5
an97jMgR4kOHXOPMcboWRw,2
G7QGwPZjCVmvcEsC3ARoYg,2
NpNSOfnPxJKa8_qh83NArw,4
roMIrAUtgNgBVb6kbYMRHQ,3
pMiz7SP82Tknv1NbVqoSfg,1
xSgXMxqfA9VXGHYb9NC9vg,5
PsD5WYnNTAYfKQbOg9EgSQ,1
FbodDIyA-3_i98ErrYDa4g,1
X88w0XrUSIKue9Vuwtqs_g,4
Hy_UuNOaOgpoBDo-d-kcbw,5
5xTHY_U8jn6MnXJMOSH69g,4
X8lYvkI2Yv7f96cz4uE9LQ,5
A5BiIK444PBb6FMOIxeEVg,1
l6TEtn0bxJlXXVnKhwyeAw,2
Q6w2Hvctp68WdbvDLSW3-g,4
4WMaTA58s_P2YCcP6n4R2Q,3
S_9OaE_RBWBIXnUKvxJKsQ,1
X0aBITLKCMj_llgfMcWkFw,2
0eJG77JOkyMIBhc4Xbuqfw,4
u6puvT05blw_YF5sbp-Jzg,4
rskBlUDRTceD5skTS0-tdg,1
GFoJkebYoK2sigk3H8lUlg,5
ohMpNug5zWNxOlL6ShG7Ig,2
JOoblYsQjFT-47tkt6om0A,2
T46bIF2v78dkcIhVtf703A,4
bkwXWFCRGra9q2lfYDTIBA,2
SkcYeiFlN5UFmOUnRQh7cQ,4
KKpTHYMs5-9zMOl4HA3p5w,5
HkPX2pv0YpjewSDBZdW_KQ,4
8IQnEcNgroaHetuujtvhSQ,3
65kCKrnO3SulNYEen0itGg,5
ZCiKZMT1kce5Gxbwqcbrmw,5
im5IHvGfoDVMy0WxNp4OUg,4
gxzomiuRrCWvpKAKnVBsaA,4
55LdBLn7CXbWwhD06Zn_0Q,2
